,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
1000,1000,1000,Greenwich,2021-06-29,Durden & Hunt,0,"Montpelier Vale, Blackheath, London SE3",0,0,pre-owned,2000000.0,terraced,0,freehold,Terraced house for sale,51.466499,0.00841,97.0,0,0,0,2021-06-29,2000000.0,1,0,1,Chesham,1686,24,"[7, 2, 0, 1]"
1001,1001,1001,Greenwich,2021-06-29,Redwood Estates,1,"Duncombe House, 15 Victory Parade SE18",0,0,pre-owned,375000.0,flat,0,leasehold,1 bed flat for sale,51.491282,0.072856,52.0,1,1,1,2021-06-29,375000.0,1,0,1,Gallions Reach,2217,10,"[3, 1, 1, 3]"
1002,1002,1002,Greenwich,2021-06-29,jdm Estate Agents,1,"Ruthin Road, Blackheath SE3",0,0,pre-owned,750000.0,terraced,0,freehold,3 bed terraced house for sale,51.481925,0.018687,114.0,3,1,2,2021-06-29,750000.0,1,0,1,North Greenwich,1967,1,"[5, 0, 0, 0]"
1003,1003,1003,Greenwich,2021-06-29,Maritime Properties Ltd,1,"King William Walk, London SE10",0,0,pre-owned,380000.0,flat,0,leasehold,1 bed flat for sale,51.4794,-0.008306,45.0,1,1,1,2021-06-29,380000.0,0,0,0,Cutty Sark,299,48,"[10, 1, 3, 0]"
1004,1004,1004,Greenwich,2021-06-29,JLL - Greenwich,0,"Dowells Street, London SE10",0,0,pre-owned,480000.0,flat,0,leasehold,2 bed flat for sale,51.48228,-0.016069,64.0,2,1,1,2021-06-29,480000.0,1,1,0,Chesham,411,31,"[9, 1, 2, 1]"
1005,1005,1005,Greenwich,2021-06-28,Savills - Shared Ownership,1,"Royal Arsenal Riverside, Ocean House, 2 Thunderer Walk, London SE18",0,0,new,124375.0,flat,0,leasehold,2 bed flat for sale,51.492851,0.068506,72.0,2,1,1,2021-06-28,124375.0,1,0,0,Chesham,1939,14,"[3, 2, 1, 5]"
1006,1006,1006,Greenwich,2021-06-28,McHugh & Co,0,"Vicarage Park, London SE18",0,0,pre-owned,20000.0,land,1,freehold,Land for sale,51.483589,0.077622,121.0,0,0,0,2021-06-28,20000.0,0,0,0,Gallions Reach,3064,4,"[6, 0, 0, 1]"
1007,1007,1007,Greenwich,2021-06-28,McHugh & Co,0,"Moordown, London SE18",0,0,pre-owned,20000.0,land,1,freehold,Land for sale,51.47276,0.067525,149.0,0,0,0,2021-06-28,20000.0,0,0,0,Chesham,3611,1,"[2, 1, 0, 0]"
1008,1008,1008,Greenwich,2021-06-28,B&C Properties,0,"Campbell Court, Kidbrooke Village SE9",0,0,pre-owned,500000.0,flat,0,Other,2 bed flat for sale,51.457038,0.032143,77.0,2,2,1,2021-06-28,500000.0,1,1,0,Lewisham,3175,0,"[2, 2, 0, 0]"
1009,1009,1009,Greenwich,2021-06-27,Keller Williams London Bridge,1,"Castleford Avenue, New Eltham, London SE9",0,0,pre-owned,780000.0,semi_detached,0,freehold,6 bed semi-detached house for sale,51.440733,0.067406,176.0,6,3,2,2021-06-27,780000.0,0,1,0,Chesham,6266,2,"[1, 1, 0, 2]"
1010,1010,1010,Greenwich,2021-06-26,"Purplebricks, Head Office",0,"Priolo Road, London SE7",0,0,pre-owned,750000.0,terraced,0,freehold,3 bed terraced house for sale,51.484972,0.030528,125.0,3,1,2,2021-06-26,750000.0,1,0,1,Prince Regent,4383,3,"[2, 0, 0, 3]"
1011,1011,1011,Greenwich,2021-06-25,Hamptons - Greenwich Sales,1,"Hyde Vale, London SE10",0,0,new,1850000.0,detached,0,freehold,3 bed detached house for sale,51.47607,-0.009478,204.0,3,3,2,2021-06-25,1850000.0,0,0,0,Chesham,580,20,"[7, 1, 2, 0]"
1012,1012,1012,Greenwich,2021-06-25,Greens Property,0,"Edison Grove, London SE18",0,0,pre-owned,220000.0,flat,0,leasehold,1 bed flat for sale,51.474191,0.094821,4.0,1,1,0,2021-06-25,220000.0,0,1,0,Gallions Reach,4256,0,"[4, 0, 0, 0]"
1013,1013,1013,Greenwich,2021-06-25,Cornerstone Realty,0,"Kidrooke, Blackheath London SE3",0,0,pre-owned,489000.0,flat,0,leasehold,2 bed flat for sale,51.45735,0.029258,73.0,2,2,1,2021-06-25,489000.0,1,1,0,Lewisham,3050,0,"[3, 2, 0, 0]"
1014,1014,1014,Greenwich,2021-06-25,Cornerstone Realty,0,"Kidbrooke Village, Saundby Court, Blackheath, London SE3",0,0,pre-owned,555000.0,flat,0,leasehold,2 bed flat for sale,51.460865,0.024117,85.0,2,2,1,2021-06-25,555000.0,1,1,0,Lewisham,2660,0,"[4, 2, 0, 0]"
1015,1015,1015,Greenwich,2021-06-25,Nested Ltd,1,"Inverine Road, Charlton, London SE7",0,0,pre-owned,730000.0,terraced,0,freehold,5 bed terraced house for sale,51.484545,0.028175,153.0,5,2,2,2021-06-25,730000.0,0,0,1,Custom House,4418,3,"[3, 0, 0, 2]"
1016,1016,1016,Greenwich,2021-06-25,"Doorsteps.co.uk, National",0,"Chandlers Avenue, London SE10",0,0,pre-owned,160650.0,flat,0,leasehold,2 bed flat for sale,51.496227,0.011924,6.0,2,1,1,2021-06-25,160650.0,1,1,1,North Greenwich,630,4,"[2, 0, 0, 1]"
1017,1017,1017,Greenwich,2021-06-25,Keatons - Deptford,0,"Blake House, New King Street, London SE8",0,0,pre-owned,415000.0,flat,0,leasehold,2 bed flat for sale,51.482828,-0.026703,73.0,2,1,1,2021-06-25,415000.0,0,0,1,New Cross,729,13,"[10, 0, 0, 0]"
