,level_0,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
16000,16000,16000,Hillingdon,2021-03-19,Coopers Residential - Ruislip,0,"Beechwood Avenue, Ruislip HA4",0,0,pre-owned,350000.0,maisonette,0,leasehold,2 bed maisonette for sale,51.565696,-0.418252,49.0,2,1,0,2021-03-19,355000.0,0,1,1,Upminster,615,1,"[3, 0, 0, 0]"
16001,16001,16001,Hillingdon,2021-03-19,Robert Cooper & Co,0,"Haydon Drive, Pinner HA5",0,0,pre-owned,365000.0,flat,0,Other,3 bed flat for sale,51.591598,-0.406197,75.0,3,1,1,2021-03-19,375000.0,0,0,1,Northwood Hills,777,2,"[3, 0, 0, 0]"
16002,16002,16002,Hillingdon,2021-03-18,Gibbs Gillespie - Pinner,0,"Harlech Gardens, Pinner, Middlesex HA5",0,0,pre-owned,650000.0,terraced,0,freehold,4 bed terraced house for sale,51.575835,-0.38691,162.0,4,2,2,2021-03-18,660000.0,0,1,1,Eastcote,1371,0,"[4, 0, 0, 0]"
16003,16003,16003,Hillingdon,2021-03-18,Gibbs Gillespie - Gerrards Cross,0,"Korda House, Stanley Kubrick Road, Denham, Buckinghamshire UB9",0,0,pre-owned,425000.0,flat,0,leasehold,2 bed flat for sale,51.582355,-0.490451,75.0,2,1,1,2021-03-18,425000.0,1,1,1,Uxbridge,3927,1,"[0, 0, 0, 0]"
16004,16004,16004,Hillingdon,2021-03-16,David Charles,1,"Mallard Way, Northwood, Middlesex HA6",0,0,pre-owned,289950.0,flat,0,leasehold,1 bed flat for sale,51.6109,-0.437296,55.0,1,1,1,2021-03-16,309950.0,0,1,0,Northwood,997,1,"[6, 1, 0, 0]"
16005,16005,16005,Hillingdon,2021-03-16,Gibbs Gillespie - Uxbridge,0,"Laurel Court, 2 Chadwick Gardens, Uxbridge, Middlesex UB8",0,0,pre-owned,315000.0,flat,0,leasehold,2 bed flat for sale,51.549055,-0.466948,59.0,2,2,1,2021-03-16,330000.0,0,1,1,Uxbridge,965,1,"[4, 0, 0, 0]"
16006,16006,16006,Hillingdon,2021-03-16,Coopers Residential - Ruislip,1,"Brickwall Lane, Ruislip HA4",0,0,pre-owned,775000.0,detached,0,Other,3 bed detached house for sale,51.573482,-0.419387,100.0,3,2,1,2021-03-16,800000.0,0,1,1,Ruislip,310,11,"[1, 0, 0, 1]"
16007,16007,16007,Hillingdon,2021-03-15,Fairview Homes - NewHayes,1,"""Plot 11"" at Provident Industrial Estate, Pump Lane, Hayes UB3",0,0,new,415000.0,flat,0,leasehold,2 bed flat for sale,51.505209,-0.413464,7.0,2,0,0,2021-03-15,425000.0,1,1,1,Upminster,4038,2,"[1, 1, 0, 1]"
16008,16008,16008,Hillingdon,2021-03-12,Savills - Northwood,1,"Ducks Hill Road, Northwood, Middlesex HA6",0,0,new,1025000.0,flat,0,leasehold,3 bed flat for sale,51.607013,-0.44332,139.0,3,2,1,2021-03-12,1025000.0,0,1,1,Northwood,1219,0,"[0, 0, 0, 0]"
16009,16009,16009,Hillingdon,2021-03-12,Savills - Northwood,1,"Ducks Hill Road, Northwood, Middlesex HA6",0,0,new,800000.0,flat,0,leasehold,2 bed flat for sale,51.607013,-0.44332,97.0,2,0,1,2021-03-12,800000.0,0,1,1,Northwood,1219,0,"[0, 0, 0, 0]"
16010,16010,16010,Hillingdon,2021-03-12,Cameron Estate Agents,1,"Randalls, Vine Street, Uxbridge UB8",0,0,new,430000.0,flat,0,Other,2 bed flat for sale,51.54454,-0.479107,74.0,2,2,1,2021-03-12,430000.0,1,0,0,Uxbridge,700,12,"[6, 1, 1, 2]"
16011,16011,16011,Hillingdon,2021-03-12,Cameron Estate Agents,1,"Randalls, Vine Street, Uxbridge UB8",0,0,new,425000.0,flat,0,Other,2 bed flat for sale,51.54454,-0.479107,74.0,2,1,1,2021-03-12,425000.0,1,0,0,Uxbridge,700,12,"[6, 1, 1, 2]"
16012,16012,16012,Hillingdon,2021-03-12,Cameron Estate Agents,1,"Randalls, Vine Street, Uxbridge UB8",0,0,new,365000.0,flat,0,Other,1 bed flat for sale,51.54454,-0.479107,62.0,1,1,1,2021-03-12,365000.0,1,1,0,Uxbridge,700,12,"[6, 1, 1, 2]"
16013,16013,16013,Hillingdon,2021-03-11,Gibbs Gillespie - Ruislip Manor,0,"Deane Avenue, Ruislip, Middlesex HA4",0,0,pre-owned,725000.0,semi_detached,0,freehold,5 bed semi-detached house for sale,51.554128,-0.399732,184.0,5,1,1,2021-03-11,750000.0,0,1,1,South Ruislip,286,2,"[2, 0, 1, 2]"
16014,16014,16014,Hillingdon,2021-03-10,JLL - Help to Buy,1,"Bluenote Apartments, Hayes UB3",0,0,new,340000.0,flat,0,Other,1 bed flat for sale,51.50354,-0.42236,58.0,1,1,1,2021-03-10,340000.0,1,1,1,Hatton Cross,4334,2,"[1, 1, 0, 1]"
16015,16015,16015,Hillingdon,2021-03-10,Sab Estate Agent Ltd,1,"Wilmar Close, Uxbridge UB8",0,0,new,525000.0,semi_detached,0,freehold,3 bed semi-detached house for sale,51.548599,-0.47889,71.0,3,1,1,2021-03-10,545000.0,0,1,1,Uxbridge,231,14,"[2, 1, 1, 2]"
16016,16016,16016,Hillingdon,2021-03-09,Barratt London - Hayes Village,1,"""Nestle Apartments"" at Nestles Avenue, Hayes UB3",0,0,new,351000.0,flat,0,leasehold,1 bed flat for sale,51.499529,-0.415735,56.0,1,1,1,2021-03-09,351000.0,0,0,0,Upminster,3511,1,"[1, 0, 0, 0]"
16017,16017,16017,Hillingdon,2021-03-09,Coopers Residential - Hillingdon,1,"Sutton Court Road, Hillingdon UB10",0,0,pre-owned,410000.0,flat,0,leasehold,2 bed flat for sale,51.54087,-0.447993,68.0,2,2,1,2021-03-09,410000.0,0,1,1,Hillingdon,1148,0,"[5, 3, 0, 0]"
16018,16018,16018,Hillingdon,2021-03-09,Coopers Residential - Ruislip,0,"The Oaks, Manor Road, Ruislip HA4",0,0,pre-owned,235000.0,studio,0,leasehold,Studio for sale,51.5764,-0.426967,28.0,0,1,1,2021-03-09,235000.0,0,1,1,Ruislip,526,15,"[1, 0, 1, 0]"
16019,16019,16019,Hillingdon,2021-03-08,Gibbs Gillespie - Uxbridge,0,"St. Helen Close, Uxbridge, London UB8",0,0,pre-owned,255000.0,maisonette,0,leasehold,2 bed maisonette for sale,51.523406,-0.476639,57.0,2,1,1,2021-03-08,265000.0,0,0,0,Uxbridge,2346,4,"[1, 0, 0, 0]"
16020,16020,16020,Hillingdon,2021-03-06,Gibbs Gillespie - Northwood,0,"Highfield Road, Northwood, Middlesex HA6",0,0,pre-owned,950000.0,semi_detached,0,Other,4 bed semi-detached house for sale,51.606138,-0.422004,185.0,4,3,2,2021-03-06,985000.0,0,1,1,Northwood,704,0,"[1, 0, 0, 0]"
16021,16021,16021,Hillingdon,2021-03-05,Move Inn Estates,1,"Oxford Avenue, Hayes UB3",0,0,pre-owned,289000.0,flat,0,leasehold,2 bed flat for sale,51.482723,-0.42362,61.0,2,2,1,2021-03-05,289000.0,0,1,1,Hatton Cross,2149,0,"[0, 0, 0, 0]"
16022,16022,16022,Hillingdon,2021-03-04,Gibbs Gillespie - Ickenham,0,"Bunting House, Coyle Drive, Ickenham, Uxbridge UB10",0,0,pre-owned,365000.0,flat,0,Other,2 bed flat for sale,51.569001,-0.437099,0.0,2,1,1,2021-03-04,375000.0,1,1,0,West Ruislip,350,5,"[1, 0, 0, 0]"
16023,16023,16023,Hillingdon,2021-03-04,Coopers Residential - Ruislip,1,"Farmlands, Pinner HA5",0,0,pre-owned,300000.0,maisonette,0,Other,2 bed maisonette for sale,51.591712,-0.408464,64.0,2,1,1,2021-03-04,300000.0,1,0,0,Northwood Hills,832,2,"[3, 0, 0, 0]"
16024,16024,16024,Hillingdon,2021-03-03,Romans - Uxbridge,1,"Harlington Road, Hillingdon, Middlesex UB8",0,0,pre-owned,525000.0,detached,0,freehold,4 bed detached house for sale,51.531421,-0.455141,177.0,4,1,1,2021-03-03,625000.0,0,0,0,Hillingdon,1971,5,"[2, 1, 0, 1]"
16025,16025,16025,Hillingdon,2021-03-03,Coopers Residential - Uxbridge,1,"Plot 92 The Dice, St Andrew's Park, Uxbridge UB10",0,0,new,547950.0,flat,0,Other,3 bed flat for sale,51.538848,-0.470978,87.0,3,2,1,2021-03-03,547950.0,1,1,0,Uxbridge,948,1,"[5, 0, 0, 0]"
16026,16026,16026,Hillingdon,2021-03-02,Gibbs Gillespie - Ruislip Manor,0,"Victoria Road, Ruislip, Middlesex HA4",0,0,pre-owned,525000.0,terraced,0,freehold,3 bed terraced house for sale,51.564598,-0.405886,92.0,3,1,1,2021-03-02,525000.0,1,0,1,Ruislip Gardens,713,1,"[1, 0, 0, 0]"
16027,16027,16027,Hillingdon,2021-03-01,Coopers Residential - Ruislip,1,"Morse Close, Harefield UB9",0,0,pre-owned,225000.0,flat,0,leasehold,1 bed flat for sale,51.600399,-0.483071,39.0,1,1,1,2021-03-01,225000.0,0,1,0,Rickmansworth,3681,2,"[2, 1, 0, 1]"
16028,16028,16028,Hillingdon,2021-03-01,Gibbs Gillespie - Ickenham,0,"Parkfield Road, Ickenham, Uxbridge UB10",0,0,pre-owned,1200000.0,detached,0,Other,4 bed detached house for sale,51.569049,-0.446087,177.0,4,3,3,2021-03-01,1300000.0,0,1,1,Upminster,665,3,"[2, 0, 0, 0]"
16029,16029,16029,Hillingdon,2021-02-28,Chancellors - Northwood,1,"Northwood, Middlesex HA6",0,0,pre-owned,260000.0,flat,0,leasehold,1 bed flat for sale,51.612,-0.436,48.0,1,1,1,2021-02-28,290000.0,0,0,0,Northwood,958,1,"[7, 1, 0, 0]"
16030,16030,16030,Hillingdon,2021-02-25,Savills - Northwood,0,"Potter Street, Northwood, Middlesex HA6",0,0,pre-owned,775000.0,semi_detached,0,freehold,3 bed semi-detached house for sale,51.603682,-0.407521,112.0,3,1,2,2021-02-25,790000.0,0,1,1,Northwood Hills,316,2,"[3, 1, 0, 0]"
16031,16031,16031,Hillingdon,2021-02-25,BEWEST,1,"Horton Road, West Drayton UB7",0,1,new,93750.0,flat,0,leasehold,1 bed flat for sale,51.510767,-0.471915,53.0,1,1,0,2021-02-25,93750.0,1,1,0,Uxbridge,3493,16,"[3, 1, 0, 2]"
16032,16032,16032,Hillingdon,2021-02-25,Hiltons Estates,0,"Lavender Rise, West Drayton UB7",0,0,pre-owned,409950.0,terraced,0,Other,3 bed terraced house for sale,51.505001,-0.453891,81.0,3,1,1,2021-02-25,425000.0,0,0,1,Upminster,7174,0,"[0, 0, 0, 0]"
16033,16033,16033,Hillingdon,2021-02-24,Gibbs Gillespie - Pinner,0,"Maple Court, 9 Pinner Hill Road, Pinner, Middx HA5",1,0,pre-owned,200000.0,flat,0,leasehold,1 bed flat for sale,51.599986,-0.393731,45.0,1,1,1,2021-02-24,225000.0,0,1,1,Pinner,952,1,"[1, 0, 0, 1]"
16034,16034,16034,Hillingdon,2021-02-24,Robert Cooper & Co,1,"Field End Road, Ruislip HA4",0,0,new,290000.0,flat,0,leasehold,1 bed flat for sale,51.575181,-0.398058,37.0,1,1,1,2021-02-24,300000.0,0,0,0,Eastcote,182,4,"[1, 0, 0, 1]"
16035,16035,16035,Hillingdon,2021-02-24,BEWEST,1,"Horton Road, West Drayton UB7",0,1,new,74375.0,flat,0,leasehold,1 bed flat for sale,51.510767,-0.471915,51.0,1,1,0,2021-02-24,74375.0,1,1,0,Uxbridge,3493,16,"[3, 1, 0, 2]"
16036,16036,16036,Hillingdon,2021-02-24,BEWEST,1,"Horton Road, West Drayton UB7",0,1,new,89250.0,flat,0,leasehold,1 bed flat for sale,51.510767,-0.471915,53.0,1,1,0,2021-02-24,89250.0,0,0,0,Uxbridge,3493,16,"[3, 1, 0, 2]"
16037,16037,16037,Hillingdon,2021-02-24,Finnerti,0,"Botwell Lane, Hayes UB3",0,0,pre-owned,420000.0,flat,0,Other,2 bed flat for sale,51.510025,-0.423121,75.0,2,1,1,2021-02-24,420000.0,1,1,1,Hatton Cross,4777,1,"[2, 1, 0, 1]"
